month,raw_string,spend,company_name,symbol
2016-05-01,ADIDAS 6166,1666,adidas,ADS-ETR
2014-10-01,SAVE A LOT #24406,5338,Save-A-Lot,SVU
2013-11-01,APPLEBEES 796215215320,1858,Applebee's Neighborhood Bar & Grill,DIN
2015-04-01,WALGREENS #6365,8549,Walgreens,WBA
2015-03-01,TACO BELL 001600166678,448,Taco Bell,YUM
2016-01-01,BUFFALO WILD WINGS 021,3414,Buffalo Wild Wings,BWLD
2014-09-01,POTBELLY  319,363,Potbelly Corp.,PBPB
2015-04-01,DOLRTREE 314  00003145,5687,Dollar Tree,DLTR
2014-02-01,THE CHILDRENS PLACE #1755,557,"Children's Place, Inc.",PLCE
2015-11-01,SONIC DRIVE IN #3780,349,Sonic Corp.,SONC
2014-02-01,GORDMANS INC. STORE# 85,8596,Gordmans,SSI
2014-02-01,GORDMANS INC. STORE# 85,8596,Gordmans,GMAN
2014-10-01,MURPHY'S ON THE GR,2064,"Murphy USA, Inc.",MUSA
2015-03-01,MICHAELS STORES 5800,8369,"Michaels Cos., Inc.",MIK
2014-08-01,MCDONALD'S F34139,1446,McDonalds Corporation,MCD
2016-07-01,BURGER KING #10423 Q07,965,Burger King,QSR-TSE
2014-11-01,BURGER KING #3059,146,Burger King,QSR-TSE
2015-11-01,TACO BELL 951,3542,Taco Bell,YUM
2015-07-01,TRACTOR-SUPPLY-CO #0477,3937,Tractor Supply Company,TSCO
2014-07-01,HAMPTON INN MT PLSNT,1980,Hampton by Hilton,HLT
2015-08-01,MURRAY'S CHEESE - BLEE,3230,Murray's Cheese,KR
2015-07-01,TRACTOR SUPPLY CO #167,7738,Tractor Supply Company,TSCO
2014-07-01,MCDONALD'S F3571,726,McDonalds Corporation,MCD
2014-06-01,KFC J625080   32150807,189,KFC,YUM
2014-10-01,JACK IN THE BOX #38QPS,152,Jack in the Box Inc.,JACK
2015-10-01,LA QUINTA INNS  0657,6947,La Quinta Inn & Suites,LQ
2014-11-01,DENNY'S #8103,1012,Denny's,DENN
2015-02-01,CVS/PHARMACY #07637,4581,CVS Pharmacy,CVS
2015-04-01,WM SUPERCENTER #667,2696,"Wal-Mart Stores, Inc.",WMT
2014-03-01,VICTORIA'S SECRET 0618,1270,Victoria's Secret,LB
2015-08-01,LULULEMON BIRKDALEVILL,5312,lululemon athletica,LULU
2014-04-01,SONIC DRIVE IN #5521,654,Sonic Corp.,SONC
2014-04-01,ZARA USA 3892,2670,Zara,ITX-MCE
2014-04-01,WALGREENS #2147,1445,Walgreens,WBA
2016-02-01,AUTOZONE #3250,3599,Autozone,AZO
2013-11-01,APPLEBEES 764635500651,941,Applebee's Neighborhood Bar & Grill,DIN
2015-07-01,MCDONALD'S F11964,544,McDonalds Corporation,MCD
2015-09-01,MCDONALD'S  F31556,391,McDonalds Corporation,MCD
2016-02-01,MICHAELS STORES 9046,5119,"Michaels Cos., Inc.",MIK
2014-09-01,MCDONALD'S F26091,924,McDonalds Corporation,MCD
2016-05-01,RUBY TUESDAY #3415,1388,Ruby Tuesday,RT
2015-08-01,CIRCLE K 05512,211,Circle K,ATD.B-TSE
2015-06-01,PANERA BREAD # 60091,274,Panera Bread Company,PNRA
2015-10-01,BOB EVANS REST #2047,357,Bob Evans,BOBE
2016-05-01,BATH & BODY WORKS 0841 BEAVERCREEK  OHUS,926,Bath & Body Works,LB
2015-11-01,DOMINO'S 7208,897,"Domino's Pizza, Inc.",DPZ
2015-10-01,WAL-MART #5438,57828,"Wal-Mart Stores, Inc.",WMT
2015-10-01,WAL-MART #5438,57828,"Wal-Mart Stores, Inc.",WMT
2013-12-01,MURPHY6822ATWALMRT,8449,"Murphy USA, Inc.",MUSA
2016-06-01,WALGREENS #6270,2927,Walgreens,WBA
2015-01-01,GIANT 0791,9985,Giant,AD-AMS
2016-04-01,KFC D181004   83010041,629,KFC,YUM
2015-10-01,DOLRTREE 2912 00029124,1403,Dollar Tree,DLTR
2014-07-01,DOLRTREE 1691 00016915,281,Dollar Tree,DLTR
2016-05-01,DOMINO'S PIZZA 4257,1826,"Domino's Pizza, Inc.",DPZ
2015-10-01,WALGREENS #11812,605,Walgreens,WBA
2014-09-01,PAVILIONS STOR00022145,30782,Pavillions,Alberstons
2016-07-01,OLD NAVY US 6166,5737,Old Navy,GPS
2014-07-01,MCDONALD'S F17721,1534,McDonalds Corporation,MCD
2014-08-01,SONIC DRIVE IN #2484,128,Sonic Corp.,SONC
2014-09-01,PIZZA HUT 23656,739,Pizza Hut,YUM
2016-03-01,DOLLAR GENERAL  12952,272,Dollar General Corporation,DG
2015-04-01,PAPA JOHN'S 02569,868,"Papa John's International, Inc.",PZZA
2016-06-01,WENDY'S 11             DAYTON       OHUS,164,Wendy's,WEN
2015-06-01,PAPA JOHN'S #01629,423,"Papa John's International, Inc.",PZZA
2015-05-01,SAMSCLUB 4963 GAS,1924,Sam's Club,WMT
2015-06-01,STARBUCKS #07452 MCLEAN,677,Starbuck's,SBUX
2016-02-01,DENNY'S #7879,960,Denny's,DENN
2016-04-01,CVS/PHARMACY #03633,1052,CVS Pharmacy,CVS
2015-04-01,MCDONALD'S F32223,1002,McDonalds Corporation,MCD
2015-07-01,PIER 1        00004697,4228,Pier 1 Imports,PIR
2014-09-01,CASEYS GEN STORE 2273,2332,"Caseys General Stores, Inc",CASY
2015-12-01,HANNAFORD #8327,7899,Hannaford,AD-AMS
2016-05-01,BATH & BODY WORKS 1769,2803,Bath & Body Works,LB
2014-10-01,STARBUCKS #05714 TORRANCE,1036,Starbuck's,SBUX
2014-06-01,FAMILY DOLLAR #6427,652,Family Dollar,DLTR
2014-11-01,PAPA JOHN'S 00842,543,"Papa John's International, Inc.",PZZA
2014-10-01,FOOD LION #2636,16378,Food Lion,AD-AMS
2013-12-01,MICHAELS STORES 8782,20681,"Michaels Cos., Inc.",MIK
2014-08-01,$ DEAL,199,Deal$,DLTR
2014-03-01,SHERATON RESTON,5687,Sheraton,MAR
2014-03-01,SHERATON RESTON,5687,Sheraton,HOT
2015-08-01,WENDY'S #0836,301,Wendy's,WEN
2016-01-01,OUTBACK 4114,3493,Outback Steakhouse,BLMN
2015-06-01,TRACTOR SUPPLY 579,2467,Tractor Supply Company,TSCO
2016-05-01,KING SOOPERS #0613 FUEL,16657,King Soopers,KR
2016-04-01,STARBUCKS @ LB&GR,238,Starbuck's,SBUX
2014-02-01,CHIPOTLE 1118,1568,Chipotle,CMG
2014-01-01,CRACKER BARREL #246 DECAT,1114,"Cracker Barrel Old Country Store, Inc.",CBRL
2015-05-01,SAFEWAY  STORE00011163,26361,Safeway,Alberstons
2015-03-01,COURTYARD BY MARRIOTT ANN,3903,Courtyard,MAR
2016-07-01,T-MOBILE #5054,4715,T-Mobile,TMUS
2015-12-01,COOK CHILDRENS PHYSICIAN,990,"Children's Place, Inc.",PLCE
2015-07-01,BIG LOTS STORES - #1629,325,"Big Lots, Inc.",BIG
2015-08-01,WS OUTLET 0463,3650,Williams-Sonoma Outlet,WSM
2016-03-01,THE MENS WEARHOUSE #3212,16174,Men's Wearhouse,TLRD
2015-09-01,BURGER KING #3815,567,Burger King,QSR-TSE
2014-06-01,BURGER KING #1908,991,Burger King,QSR-TSE
2016-06-01,TARGET        00010744,31655,Target Corporation,TGT
2016-07-01,DOMINO'S 8588,1045,"Domino's Pizza, Inc.",DPZ
2016-03-01,WM SUPERCENTER #2033,45057,"Wal-Mart Stores, Inc.",WMT
2014-07-01,TACO BELL KAPAHULU 6 Q5,511,Taco Bell,YUM
2014-02-01,DENNY'S  6719,706,Denny's,DENN
2016-06-01,OLD NAVY US 1749,1434,Old Navy,GPS
2013-11-01,VICTORIA'S SECRET 0623,2625,Victoria's Secret,LB
2015-01-01,CIRCLE K 2708957,2112,Circle K,ATD.B-TSE
2014-08-01,ADVANCE AUTO PARTS #5398,844,Advance Auto Parts,AAP
2016-07-01,CVS/PHARMACY #03837,2692,CVS Pharmacy,CVS
2014-03-01,CALVIN KLEIN #056,1533,Calvin Klein,PVH
2015-08-01,TACO BELL #30399,465,Taco Bell,YUM
2013-12-01,PIZZA HUT #12563,613,Pizza Hut,YUM
2014-10-01,BOJANGLES 899 01008994,4263,Bojangles,BOJA
2013-11-01,STARBUCKS #06692 MIDLAND,1115,Starbuck's,SBUX
2016-04-01,WM SUPERCENTER #4127,4762,"Wal-Mart Stores, Inc.",WMT
2013-12-01,CVS PHARMACY #7040 Q03,2981,CVS Pharmacy,CVS
2015-09-01,CARQUEST 8314,1114,Car Quest,AAP
2014-04-01,MURPHY6520ATWALMRT,16862,"Murphy USA, Inc.",MUSA
2016-01-01,CHIPOTLE 0621,1078,Chipotle,CMG
2014-03-01,WAL-MART #2534,46442,"Wal-Mart Stores, Inc.",WMT
2015-11-01,CARQUEST 4550,694,Car Quest,AAP
2016-01-01,SPRINT FOOD STORE #15,5191,Sprint,S
2015-12-01,DOLLAR-GENERAL #4395,2430,Dollar General Corporation,DG
2014-01-01,REGAL CINEMAS LONGSTON PL,1583,Regal Cinemas,RGC
2014-03-01,STAPLES       00103374,7002,Staples,SPLS
2013-11-01,DOMINO'S  6554,587,"Domino's Pizza, Inc.",DPZ
2016-01-01,SONIC DRIVE IN #3676,546,Sonic Corp.,SONC
2015-06-01,BURGER KING #2288,355,Burger King,QSR-TSE
2014-11-01,TM *TRACE ADKINS,2348,Ticketmaster,LMCA
2016-02-01,OFFICE DEPOT #2146,3922,Office Depot,ODP
2014-09-01,CVS PHARMACY #2333 Q03,10067,CVS Pharmacy,CVS
2015-12-01,CVS/PHARMACY #01445,2600,CVS Pharmacy,CVS
2015-08-01,DENNY'S #7862,1028,Denny's,DENN
2016-01-01,MCDONALD'S F27789,1402,McDonalds Corporation,MCD
2014-09-01,JCPENNEY 2266,5868,"J.C Penney Company, Inc.",JCP
2014-08-01,WENDYS 535    90005356,598,Wendy's,WEN
2015-10-01,TACO BELL # 24794,198,Taco Bell,YUM
2014-02-01,MCDONALD'S F1345,144,McDonalds Corporation,MCD
2016-04-01,LOCKER ROOM BY LIDS 8192,916,Lids Locker Room,GCO
2014-03-01,TOMMY HILFIGER #028,1218,Tommy Hilfiger,PVH
2016-01-01,CVS/PHARMACY #08357,6304,CVS Pharmacy,CVS
2013-11-01,GORDMANS INC. STORE# 15,14109,Gordmans,SSI
2013-11-01,GORDMANS INC. STORE# 15,14109,Gordmans,GMAN
2014-11-01,SAFEWAY  FUEL 10026995,2725,Safeway,Alberstons
2015-10-01,H&M #303,9004,H&M,HM.B-OME
2014-03-01,OREILLY AUTO  00003988,741,"O Reilly Automotive, Inc.",ORLY
2015-02-01,OREILLY AUTO  00038299,933,"O Reilly Automotive, Inc.",ORLY
2014-08-01,CASEYS GEN STORE 2568,11000,"Caseys General Stores, Inc",CASY
2015-11-01,WALGREENS #10541,7380,Walgreens,WBA
2016-03-01,NEW YORK & COMPANY #3550,1885,New York & Company,NWY
2014-11-01,LOWES #00725*,36710,Lowe's,LOW
2016-04-01,SAFEWAY  STORE00016295,20763,Safeway,Alberstons
2015-05-01,DOLLAR GENERAL #10088,364,Dollar General Corporation,DG
2014-09-01,DENNY'S #7644,304,Denny's,DENN
2015-05-01,MURPHY6522ATWALMRT,8883,"Murphy USA, Inc.",MUSA
2015-04-01,WAL-MART #1339     SE2,-479,"Wal-Mart Stores, Inc.",WMT
2015-05-01,RITE AID STORE 3383,578,Rite Aid,RAD
2015-09-01,WALGREENS #3488,775,Walgreens,WBA
2015-09-01,ABERCROMBIE & FITCH #943,983,Abercrombie & Fitch Co.,ANF
2016-05-01,WALGREENS #15203,1725,Walgreens,WBA
2014-12-01,A EAGLE OUTFTR00001693,7195,American Eagle Outfitters,AEO
2015-12-01,HILTON WAIKIKI F-B,4136,Hilton Hotels & Resorts,HLT
2014-08-01,JCPENNEY 2904,25798,"J.C Penney Company, Inc.",JCP
2016-02-01,BURGER KING #11655,331,Burger King,QSR-TSE
2015-10-01,LOWES #01651*,36309,Lowe's,LOW
2014-02-01,IHOP#5447,7710,IHOP,DIN
2015-04-01,BURGER KING # 9491,194,Burger King,QSR-TSE
2015-06-01,LYFT   *RIDE WED 6PM,7037,Lyft,Lyft
2015-12-01,OLD NAVY US 5988,3911,Old Navy,GPS
2016-07-01,PANERA BREAD #601842,1202,Panera Bread Company,PNRA
2015-01-01,TRACTOR SUPPLY CO  0232,855,Tractor Supply Company,TSCO
2013-11-01,CIRCLE K 07259,695,Circle K,ATD.B-TSE
2016-05-01,DUNKIN #343777     Q35,114,Dunkin' Donuts,DNKN
2015-05-01,PAPA JOHN'S #00645.COM,1842,"Papa John's International, Inc.",PZZA
2014-12-01,LULULEMON LINCOLN SQUA,5188,lululemon athletica,LULU
2014-05-01,CALVIN KLEIN #005,5249,Calvin Klein,PVH
2014-09-01,YARD HOUSE    00083543,34609,Yard House,DRI
2014-07-01,WM SUPERCENTER #582,42000,"Wal-Mart Stores, Inc.",WMT
2016-02-01,TARGET        00023697,16073,Target Corporation,TGT
2015-10-01,T-MOBILE # 1118,1104,T-Mobile,TMUS
2014-11-01,POPEYES 3300,778,"Popeyes Louisiana Kitchen, Inc.",QSR-TSE
2014-11-01,POPEYES 3300,778,"Popeyes Louisiana Kitchen, Inc.",PLKI
2016-07-01,LOWES #00174*,35855,Lowe's,LOW
2015-07-01,FOOD LION #0613,6406,Food Lion,AD-AMS
2014-10-01,PAPA MURPHY'S C0069,753,Papa Murphy's,FRSH
2015-05-01,WHOLEFDS PLM 10249 000000,2365,"Whole Foods Market, Inc.",WFM
2016-05-01,PANERA BREAD # 601784,1288,Panera Bread Company,PNRA
2015-03-01,COSTCO WHSE #0637 0000000,4137,Costco,COST
2015-03-01,OREILLY AUTO  00004655,1191,"O Reilly Automotive, Inc.",ORLY
2014-05-01,0316 FOREVER 21,1307,FOREVER 21,Forever 21
2016-07-01,ALBERTSONS STO00000703,27387,Alberstons,Alberstons
2015-08-01,WAL-MART #1152,10170,"Wal-Mart Stores, Inc.",WMT
2016-01-01,CARTER'S #628,1249,"Carter's, Inc.",CRI
2015-07-01,WAL-MART SUPERCENTER 866,694,"Wal-Mart Stores, Inc.",WMT
2015-03-01,GAMESTOP #4650,1174,Gamestop,GME
2014-07-01,HOLLISTER #285,1192,Hollister Co.,ANF
2016-07-01,DOLLAR GENERAL #11384,731,Dollar General Corporation,DG
2015-01-01,GAMESTOP #5376,637,Gamestop,GME
2014-07-01,MCDONALD S F133,228,McDonalds Corporation,MCD
2014-02-01,KANGAROO EXP # 3274,5513,Kangaroo Express,ATD.B-TSE
2016-02-01,DENNY'S #8053,988,Denny's,DENN
2016-06-01,STARBUCKS #26580 AIKEN,725,Starbuck's,SBUX
2015-07-01,LONGHORN STEAK00053728,5008,LongHorn Steakhouse,DRI
2014-07-01,THE HOME DEPOT 3638,36585,Home Depot,HD
2016-03-01,JUSTICE #0925,840,Justice,ASNA
2015-02-01,WM SUPERCENTER #4100,29757,"Wal-Mart Stores, Inc.",WMT
2014-07-01,CALVIN KLEIN #084,3957,Calvin Klein,PVH
2013-11-01,OFFICE DEPOT #687,2942,Office Depot,ODP
2014-11-01,STARBUCKS #05244 LOS ANGE,1400,Starbuck's,SBUX
2016-06-01,OREGON SUPER VALUE,1689,SUPERVALU INC.,SVU
2014-03-01,SAMSCLUB #4724,1715,Sam's Club,WMT
2014-04-01,BURGER KING #4934,1188,Burger King,QSR-TSE
2014-07-01,HOLLISTER #579,654,Hollister Co.,ANF
2016-06-01,NORTHPOINTE CTR DINING,403,Northpoint Auto,ABG
2015-10-01,DOLRTREE 1690 00016907,445,Dollar Tree,DLTR
2016-01-01,WENDY'S  0038,1629,Wendy's,WEN
2016-02-01,TACO BELL 001900192005,490,Taco Bell,YUM
2015-02-01,MCDONALD'S F27554,954,McDonalds Corporation,MCD
2014-10-01,PIZZA HUT 026174,381,Pizza Hut,YUM
2013-12-01,PIERCING PAGODA  00046,776,Piercing Pagoda,SIG
2014-01-01,MURPHY6624ATWALMRT,4389,"Murphy USA, Inc.",MUSA
2015-09-01,TM *DEATH CAB FOR CUTI,3697,Ticketmaster,LMCA
2014-08-01,WENDYS 1750,1184,Wendy's,WEN
2014-11-01,BURGER KING #16796,139,Burger King,QSR-TSE
2013-11-01,HOWARD JOHNSON EXPRESS IN,4680,Howard Johnson,WYN
2014-09-01,JCPENNEY 1823,8770,"J.C Penney Company, Inc.",JCP
2015-09-01,EMBASSY SUITES 24TH ST,4271,Embassy Suites,HLT
2014-04-01,KFC H170001   55590012,303,KFC,YUM
2014-11-01,LULULEMON THE WOODLAND,14339,lululemon athletica,LULU
2015-02-01,KFC L926001   44760015,792,KFC,YUM
2015-04-01,TIM HORTONS #4147,59,Tim Hortons,QSR-TSE
2015-07-01,MURPHY6888ATWALMRT,1160,"Murphy USA, Inc.",MUSA
2014-04-01,IHOP  3404,1798,IHOP,DIN
2015-07-01,FOOD LION #0748,1203,Food Lion,AD-AMS
2015-05-01,PANERA BREAD # 601741,810,Panera Bread Company,PNRA
2015-12-01,STARBUCKS #13357 SAN A,197,Starbuck's,SBUX
2015-10-01,WARREN THEATRES,4704,Warren Theatres,RGC
2014-06-01,DOLRTREE 4700 00047001,250,Dollar Tree,DLTR
2015-03-01,CRACKER BARREL #489 CLERM,2803,"Cracker Barrel Old Country Store, Inc.",CBRL
2015-04-01,SAVE A LOT #125,825,Save-A-Lot,SVU
2015-06-01,DUNKIN #349152     Q35,88,Dunkin' Donuts,DNKN
2014-03-01,BARNES & NOBLE #2966,1617,Barnes & Noble Booksellers,BKS
2015-08-01,KFC H740006   23300064,8500,KFC,YUM
2015-04-01,MURPHY EXPRESS 8598,3177,"Murphy USA, Inc.",MUSA
2013-11-01,TIM HORTONS #915744,96,Tim Hortons,QSR-TSE
2014-03-01,TEXAS RDHSELANSING LL,2082,"Texas Roadhouse, Inc.",TXRH
2015-09-01,OLD NAVY US 6181,1646,Old Navy,GPS
2014-08-01,KOHL S  0985,1584,Kohl's,KSS
2014-03-01,KANGAROO EXP #3589,978,Kangaroo Express,ATD.B-TSE
2016-05-01,CVS/PHARMACY #08850,13097,CVS Pharmacy,CVS
2015-04-01,BED BATH & BEYOND #542,1968,Bed Bath & beyond,BBBY
2014-01-01,SEARS ROEBUCK   2567,1037,Sears,SHLD
2015-05-01,MCDONALD'S F30852,568,McDonalds Corporation,MCD
2016-04-01,ANN TAYLOR LOFT #1457,3883,LOFT,ASNA
2015-02-01,MICHAELS STORES 3101,19647,"Michaels Cos., Inc.",MIK
2014-09-01,FAMOUS FOOTWEAR #2721,661,Famous Footwear,CAL
2014-05-01,CASEYS GEN STORE 3297,6483,"Caseys General Stores, Inc",CASY
2014-09-01,CASEYS GEN STORE 2836,4031,"Caseys General Stores, Inc",CASY
2015-05-01,ULTA #122,30777,"Ulta Salon, Cosmetics & Fragrance, Inc.",ULTA
2015-09-01,SALLY BEAUTY #3940,395,Sally Beauty Supply,SBH
2014-10-01,STARBUCKS #11784 CORAL GA,1147,Starbuck's,SBUX
2016-01-01,COST PLUS WLD #295,4223,Cost Plus,BBBY
2016-01-01,PAPA MURPHY'S MN089,1156,Papa Murphy's,FRSH
2014-12-01,CABELAS RETAIL TUALATI,5697,Cabela's,CAB
2014-04-01,RITE AID STORE #10579,794,Rite Aid,RAD
2015-03-01,TACO BELL #028162,249,Taco Bell,YUM
2016-01-01,LOWES #01050*,81365,Lowe's,LOW
2015-06-01,MCDONALD'S F29380,719,McDonalds Corporation,MCD
2015-11-01,DOLLAR GENERAL #13354,422,Dollar General Corporation,DG
2014-10-01,WALGREENS #10516,3035,Walgreens,WBA
2014-10-01,WHOLEFDS WIN 10110,40493,"Whole Foods Market, Inc.",WFM
2016-04-01,DUNKIN #339425     Q35,461,Dunkin' Donuts,DNKN
2015-07-01,BEST BUY MHT  00004838,3965,Best Buy,BBY
2015-12-01,DAYS INN NORTH KNOXVIL,2034,Days Inn,WYN
2016-06-01,POLLO TROPICAL 10066,1487,Pollo Tropical,FRGI
2014-06-01,PAYPAL *SPOTIFYUSAI,17405,Spotify,Spotify
2015-01-01,BUFFALO WILD WINGS 0178,5177,Buffalo Wild Wings,BWLD
2015-10-01,CVS/PHARMACY #01874,1481,CVS Pharmacy,CVS
2014-07-01,CHIPOTLE 1511,2120,Chipotle,CMG
2014-04-01,CVS #07088,4412,CVS Pharmacy,CVS
2014-06-01,GNC #6361,575,GNC,GNC
2014-07-01,PANERA BREAD #629,4812,Panera Bread Company,PNRA
2015-05-01,APPLEBEES 43  61977427,938,Applebee's Neighborhood Bar & Grill,DIN
2016-04-01,CIRCLE K 07964,663,Circle K,ATD.B-TSE
2015-10-01,SKECHERS-USA #164,3493,"Skechers U.S.A., Inc. Class A",SKX
2015-10-01,SKECHERS-USA #164,3493,"Skechers U.S.A., Inc. Class A",SKX
2015-10-01,TACO BELL #2321,1057,Taco Bell,YUM
2014-12-01,T3 N STARBUCKS30031512,1449,Starbuck's,SBUX
2014-05-01,HOLLISTER #495,365,Hollister Co.,ANF
2016-04-01,EXPRESS#0959,4427,Express,EXPR
2015-06-01,MCDONALD'S F3726,1366,McDonalds Corporation,MCD
2014-04-01,AUTOZONE #3109,843,Autozone,AZO
2014-08-01,AEROPOSTALE #515,1931,Aeropostale,AROPQ
2015-03-01,OUTBACK 2712,4673,Outback Steakhouse,BLMN
2014-09-01,SHOE CARNIVAL #0381,1453,"Shoe Carnival, Inc.",SCVL
2015-10-01,TACO BELL 029569,572,Taco Bell,YUM
2013-11-01,BURGER KING #9986,149,Burger King,QSR-TSE
2015-03-01,SLEEP INN HAYS,1354,Sleep Inn,CHH
2013-11-01,FREDS         00012708,644,"Fred's, Inc.",FRED
2015-06-01,BURGER KING #03110,145,Burger King,QSR-TSE
2015-12-01,OREILLY AUTO  00036665,2352,"O Reilly Automotive, Inc.",ORLY
2015-12-01,STARBUCKS #09303 SEATTLE,1326,Starbuck's,SBUX
2014-01-01,MCDONALD'S F13096,283,McDonalds Corporation,MCD
2014-07-01,JAMBA JUICE #406,596,Jamba Juice,JMBA
2014-09-01,MCDONALD'S M6351 OF IA,141,McDonalds Corporation,MCD
2015-01-01,MCDONALD'S F17647,488,McDonalds Corporation,MCD
2016-06-01,CHIPOTLE 1951,433,Chipotle,CMG
2014-01-01,DUNKIN #338995     Q35,151,Dunkin' Donuts,DNKN
2016-05-01,TM *PILOBOLUS DANCE TH,1699,Ticketmaster,LMCA
2014-11-01,LYFT.COM SAT AT 0523P,206,Lyft,Lyft
2014-07-01,KANGAROO EXP #150,833,Kangaroo Express,ATD.B-TSE
2014-05-01,KOHL'S #1214,15011,Kohl's,KSS
2014-11-01,WAL-MART #2177,99105,"Wal-Mart Stores, Inc.",WMT
2014-11-01,WAL-MART #2177,99105,"Wal-Mart Stores, Inc.",WMT
2015-07-01,PUBLIX #459,15113,Publix Super Markets,PUSH
2014-06-01,WAL-MART #3320,15296,"Wal-Mart Stores, Inc.",WMT
2015-01-01,PLAZA MOTEL,1433,Plaza Motor,ABG
2015-02-01,EL POLLO LOCO 3779 US,1209,"El Pollo Loco Holdings, Inc.",LOCO
2014-12-01,DOLRTREE 3973 00039735,1096,Dollar Tree,DLTR
2014-05-01,KANGAROO EXP # 498,557,Kangaroo Express,ATD.B-TSE
2016-04-01,DUNKIN #352128       Q35,289,Dunkin' Donuts,DNKN
2015-08-01,CASEYS GEN STORE 2258,606,"Caseys General Stores, Inc",CASY
2016-02-01,NOODLES & CO 834,589,Noodles & Company,NDLS
2014-10-01,TJ MAXX #1098,10562,T.J. Maxx,TJX
2014-12-01,WALGREENS #5645,9154,Walgreens,WBA
2015-11-01,PAPA JOHN'S 01787.COM,1041,"Papa John's International, Inc.",PZZA
2014-10-01,TJMAXX #0201,14399,T.J. Maxx,TJX
2013-12-01,IHOP 743,1711,IHOP,DIN
2014-01-01,ADVANCE AUTO PARTS #6660,1323,Advance Auto Parts,AAP
2015-12-01,SEARS HOMETOWN 7515,1863,Sears,SHLD
2015-11-01,DOLRTREE 2660 00026609,1351,Dollar Tree,DLTR
2015-03-01,HOLLISTER #371,3113,Hollister Co.,ANF
2016-06-01,BUDGET RENT A CAR ANCH,60886,Budget,CAR
2015-01-01,OREILLY AUTO  00046946,804,"O Reilly Automotive, Inc.",ORLY
2015-07-01,MCDONALD'S F4683,279,McDonalds Corporation,MCD
2014-09-01,A EAGLE OUTFTR00008045,2499,American Eagle Outfitters,AEO
2015-05-01,OREILLY AUTO  00027458,2815,"O Reilly Automotive, Inc.",ORLY
2014-05-01,DOMINOS 7930,4849,"Domino's Pizza, Inc.",DPZ
2015-12-01,KOHL'S #1020,18368,Kohl's,KSS
2014-09-01,SAFEWAY  STORE00005835,86311,Safeway,Alberstons
2015-08-01,CVS/PHARMACY #05485,3210,CVS Pharmacy,CVS
2016-06-01,LOWES #01814*,5724,Lowe's,LOW
2016-05-01,OREILLY AUTO  00012104,1159,"O Reilly Automotive, Inc.",ORLY
2015-04-01,OLD NAVY #5133,6066,Old Navy,GPS
2016-03-01,JCPENNEY 1091,5423,"J.C Penney Company, Inc.",JCP
2014-07-01,TACO BELL #03620,1152,Taco Bell,YUM
2014-07-01,POLLO TROPICAL #0018,873,Pollo Tropical,FRGI
2014-03-01,VERIZON WRLS P3428-01,2265,Verizon Wireless,VZ
2016-06-01,POTBELLY #107,593,Potbelly Corp.,PBPB
2016-06-01,POTBELLY #107,593,Potbelly Corp.,PBPB
2015-07-01,STARBUCKS POST10411502,294,Starbuck's,SBUX
2015-09-01,BASKIN #331112     Q35,253,Baskin-Robbins,DNKN
2016-06-01,TUESDAY MORNING # 0383,699,Tuesday Morning,TUES
2016-03-01,AUTOZONE 4627,1563,Autozone,AZO
2014-11-01,QUIK STOP CITGO,581,Quik Stop,KR
2013-12-01,T J MAXX #59,8691,T.J. Maxx,TJX
2015-10-01,WENDY'S 0606,375,Wendy's,WEN
2014-04-01,WENDYS #5219,751,Wendy's,WEN
2016-02-01,BURGER KING #08096 Q07,160,Burger King,QSR-TSE
2016-02-01,STARBUCKS #02219 ARLINGTO,128,Starbuck's,SBUX
2016-06-01,CROCS STORE  US115,2840,Crocs,CROX
2014-09-01,AUTOZONE #2225,2044,Autozone,AZO
2015-12-01,STARBUCKS #10390 CLAYTON,1181,Starbuck's,SBUX
2016-05-01,JUSTICE #1178,1705,Justice,ASNA
2015-07-01,WAL WAL-MART STORE 422,743,"Wal-Mart Stores, Inc.",WMT
2015-07-01,WAL WAL-MART STORE 422,743,"Wal-Mart Stores, Inc.",WMT
2016-03-01,THE CHILDRENS PLACE 4158,1024,"Children's Place, Inc.",PLCE
2015-08-01,LUCKY #700 ALAMEDA,18721,Lucky,Alberstons
2015-01-01,MCDONALD'S F20759,1693,McDonalds Corporation,MCD
2015-08-01,STARBUCKS #21017 KAILUA,799,Starbuck's,SBUX
2016-02-01,SEARS ROEBUCK   2517,3853,Sears,SHLD
2014-01-01,H&M 326,2863,H&M,HM.B-OME
2015-12-01,GAMESTOP 6737,961,Gamestop,GME
2015-03-01,CVS/PHARMACY #08176,756,CVS Pharmacy,CVS
2014-03-01,WENDY'S #3020,535,Wendy's,WEN
2014-03-01,CINEMARK.COM 233,225,Cinemark,CNK
2016-04-01,WAL MART  2159,3772,"Wal-Mart Stores, Inc.",WMT
2016-04-01,AUTOZONE #6225,1827,Autozone,AZO
2016-04-01,CVS/PHARMACY #02069,509,CVS Pharmacy,CVS
2015-09-01,KOHL'S #0765,1390,Kohl's,KSS
2016-01-01,INGLES MARKETS #423,6901,Ingles Markets,IMKTA
2015-10-01,KOHL'S #0529,3395,Kohl's,KSS
2016-05-01,CHILI'S FRISCO,1349,Chili's Grill & Bar,EAT
2013-11-01,KWIK SHOP #0660    Q79,4537,Kwik Shop,KR
2014-12-01,TACO BELL 17983,2911,Taco Bell,YUM
